"","type","category","contrast","id","name","formula","flag","log2FoldChange","padj","label","bar_start","bar_stop","bar_label","bar_y"
"351","all","type","digesta_v_tissue","RP_pos_357_1911a6_576",NA,NA,"good_msms",-2.27258450119662,0.000774081065389692,"RP_pos_357_1911a6_576
not annotated","digesta","tissue","-2.27 ***",18.5137727606734
"352","all","type","digesta_v_tissue","RP_pos_358_33154a10_645",NA,NA,"good_msms",-1.52204664317314,0.00668257147161836,"RP_pos_358_33154a10_645
not annotated","digesta","tissue","-1.52 **",18.9565331072676
"353","all","type","digesta_v_tissue","RP_pos_359_16684a10_514",NA,NA,"good_msms",1.42987076555193,0.00226860767007836,"RP_pos_359_16684a10_514
not annotated","digesta","tissue","1.43 **",20.2176686210654
"354","all","type","digesta_v_tissue","RP_pos_359_21765a4_313",NA,NA,"good_msms",-1.19867422518866,0.0384738727799735,"RP_pos_359_21765a4_313
not annotated","digesta","tissue","-1.2 *",14.1107314452072
"355","all","type","digesta_v_tissue","RP_pos_360_15503a3_078",NA,NA,"good_msms",-1.23180209432334,0.010244204790748,"RP_pos_360_15503a3_078
not annotated","digesta","tissue","-1.23 *",16.1861129422391
"356","all","type","digesta_v_tissue","RP_pos_361_16968a5_86",NA,NA,"good_msms",-1.41818221132709,0.00678299513971552,"RP_pos_361_16968a5_86
not annotated","digesta","tissue","-1.42 **",18.5117954144635
"357","all","type","digesta_v_tissue","RP_pos_361_18274a10_667",NA,NA,"good_msms",1.11687236724487,0.0462276902078314,"RP_pos_361_18274a10_667
not annotated","digesta","tissue","1.12 *",20.293396013016
"358","all","type","digesta_v_tissue","RP_pos_362_20718a2_936",NA,NA,"good_msms",-1.23407160960127,0.0359997880530711,"RP_pos_362_20718a2_936
not annotated","digesta","tissue","-1.23 *",16.8235544787245
"359","all","type","digesta_v_tissue","RP_pos_362_25418a6_108",NA,NA,"good_msms",-1.54426921651463,0.000779831409351391,"RP_pos_362_25418a6_108
not annotated","digesta","tissue","-1.54 ***",16.7016186141302
"360","all","type","digesta_v_tissue","RP_pos_362_36295a11_014",NA,NA,"good_msms",-3.76097447145085,0.000598063660946745,"RP_pos_362_36295a11_014
not annotated","digesta","tissue","-3.76 ***",21.2617174153533
"361","all","type","digesta_v_tissue","RP_pos_363_11115a6_536",NA,NA,"good_msms",1.87635832349181,0.000185107081895151,"RP_pos_363_11115a6_536
not annotated","digesta","tissue","1.88 ***",20.5028863816546
"362","all","type","digesta_v_tissue","RP_pos_363_16299a10_514",NA,NA,"good_msms",2.19317319803312,8.17604721212099e-05,"RP_pos_363_16299a10_514
not annotated","digesta","tissue","2.19 ***",20.0797174966499
"363","all","type","digesta_v_tissue","RP_pos_363_28696a10_705",NA,NA,"good_msms",-1.29236956931918,0.0125438376942554,"RP_pos_363_28696a10_705
not annotated","digesta","tissue","-1.29 *",21.1360786590358
"364","all","type","digesta_v_tissue","RP_pos_363_72757a5_322",NA,NA,"good_msms",-1.03247030642574,0.0108696666467723,"RP_pos_363_72757a5_322
not annotated","digesta","tissue","-1.03 *",17.8608824033757
"365","all","type","digesta_v_tissue","RP_pos_364_32114a11_278",NA,NA,"good_msms",-4.76816814416276,0.0298539298102646,"RP_pos_364_32114a11_278
not annotated","digesta","tissue","-4.77 *",22.5353269830266
"366","all","type","digesta_v_tissue","RP_pos_365_112a6_536",NA,NA,"good_msms",2.68493972846861,0.000166334899911409,"RP_pos_365_112a6_536
not annotated","digesta","tissue","2.68 ***",19.072626428271
"367","all","type","digesta_v_tissue","RP_pos_365_19647a5_312",NA,NA,"good_msms",-1.06108647834435,0.0045749327168141,"RP_pos_365_19647a5_312
not annotated","digesta","tissue","-1.06 **",18.1942710009884
"368","all","type","digesta_v_tissue","RP_pos_365_30341a10_772",NA,NA,"good_msms",-2.465852319509,0.0289194694985068,"RP_pos_365_30341a10_772
not annotated","digesta","tissue","-2.47 *",24.6520053353747
"369","all","type","digesta_v_tissue","RP_pos_366_10999a6_536",NA,NA,"good_msms",2.08289407604369,7.78818018613572e-05,"RP_pos_366_10999a6_536
not annotated","digesta","tissue","2.08 ***",20.1931440283497
"370","all","type","digesta_v_tissue","RP_pos_367_15018a1_716",NA,NA,"good_msms",5.47741251720542,7.93835248830771e-08,"RP_pos_367_15018a1_716
not annotated","digesta","tissue","5.48 ***",20.7609675179083
"371","all","type","digesta_v_tissue","RP_pos_367_1972a4_496",NA,NA,"good_msms",-1.88242413535475,0.000820107458346812,"RP_pos_367_1972a4_496
not annotated","digesta","tissue","-1.88 ***",13.9222670108335
"372","all","type","digesta_v_tissue","RP_pos_367_19751a4_192",NA,NA,"good_msms",-1.71558516778762,0.00398943536422385,"RP_pos_367_19751a4_192
not annotated","digesta","tissue","-1.72 **",13.9397779132244
"373","all","type","digesta_v_tissue","RP_pos_367_31876a11_014",NA,NA,"good_msms",-4.24544794643383,0.000510448644820981,"RP_pos_367_31876a11_014
not annotated","digesta","tissue","-4.25 ***",25.2967317300136
"374","all","type","digesta_v_tissue","RP_pos_369_01309a1_45",NA,NA,"good_msms",3.66378110482742,4.89202324847877e-06,"RP_pos_369_01309a1_45
not annotated","digesta","tissue","3.66 ***",18.753492117613
"375","all","type","digesta_v_tissue","RP_pos_369_27658a11_28",NA,NA,"good_msms",-4.75159402289281,0.0167311902690943,"RP_pos_369_27658a11_28
not annotated","digesta","tissue","-4.75 *",19.996386866273
"376","all","type","digesta_v_tissue","RP_pos_369_3837a9_357",NA,NA,"good_msms",-1.97340671174692,2.22602489022229e-06,"RP_pos_369_3837a9_357
not annotated","digesta","tissue","-1.97 ***",16.64671691337
"377","all","type","digesta_v_tissue","RP_pos_371_36765a12_486","5beta-Coprostanol","C27H48O","curated",-4.85827415872852,1.32403926932988e-06,"RP_pos_371_36765a12_486
5beta-Coprostanol","digesta","tissue","-4.86 ***",21.4919863405229
"378","all","type","digesta_v_tissue","RP_pos_371_6051a1_348",NA,NA,"good_msms",7.39220706827807,0.00178804381270428,"RP_pos_371_6051a1_348
not annotated","digesta","tissue","7.39 **",18.2010511172718
"379","all","type","digesta_v_tissue","RP_pos_372_31061a8_548","NTBC Myristoylcarnitine","C21H41NO4","good_msms",1.80731329330062,2.81568355994071e-05,"RP_pos_372_31061a8_548
NTBC Myristoylcarnitine","digesta","tissue","1.81 ***",19.5394785586498
"380","all","type","digesta_v_tissue","RP_pos_373_36765a11_383",NA,NA,"good_msms",-6.11530208505671,0.00165260396688349,"RP_pos_373_36765a11_383
not annotated","digesta","tissue","-6.12 **",19.3898654716916
"381","all","type","digesta_v_tissue","RP_pos_374_17087a6_144",NA,NA,"good_msms",-1.16102373015937,0.00216339605041618,"RP_pos_374_17087a6_144
not annotated","digesta","tissue","-1.16 **",17.194450717978
"382","all","type","digesta_v_tissue","RP_pos_375_19064a5_399",NA,NA,"good_msms",-1.02925297106446,0.00443592266512994,"RP_pos_375_19064a5_399
not annotated","digesta","tissue","-1.03 **",15.9773444511346
"383","all","type","digesta_v_tissue","RP_pos_375_20157a7_367",NA,NA,"good_msms",-1.46601298286288,0.00182899831817795,"RP_pos_375_20157a7_367
not annotated","digesta","tissue","-1.47 **",14.6840131830492
"384","all","type","digesta_v_tissue","RP_pos_375_25089a10_05",NA,NA,"good_msms",-1.76584488179852,0.000609602691598627,"RP_pos_375_25089a10_05
not annotated","digesta","tissue","-1.77 ***",22.021709731344
"385","all","type","digesta_v_tissue","RP_pos_376_22345a4_526",NA,NA,"good_msms",-2.31435165991232,0.0089787356289555,"RP_pos_376_22345a4_526
not annotated","digesta","tissue","-2.31 **",14.8295636618547
"386","all","type","digesta_v_tissue","RP_pos_376_25928a7_742",NA,NA,"good_msms",-1.89930812549221,0.0381074638215634,"RP_pos_376_25928a7_742
not annotated","digesta","tissue","-1.9 *",14.9570502654438
"387","all","type","digesta_v_tissue","RP_pos_377_14587a4_043","Riboflavin ","C17H20N4O6","curated",1.73935701814292,0.00992767177476496,"RP_pos_377_14587a4_043
Riboflavin ","digesta","tissue","1.74 **",18.3112003232305
"388","all","type","digesta_v_tissue","RP_pos_377_2189a4_257",NA,NA,"good_msms",-1.15546736444064,0.0236453884529808,"RP_pos_377_2189a4_257
not annotated","digesta","tissue","-1.16 *",13.9396251855141
"389","all","type","digesta_v_tissue","RP_pos_377_24335a5_469",NA,NA,"good_msms",-1.18974726448088,0.00629527109009985,"RP_pos_377_24335a5_469
not annotated","digesta","tissue","-1.19 **",17.8148425531483
"390","all","type","digesta_v_tissue","RP_pos_377_34161a11_201",NA,NA,"good_msms",-9.55457278782892,2.97478817393125e-09,"RP_pos_377_34161a11_201
not annotated","digesta","tissue","-9.55 ***",21.5577636071741
"391","all","type","digesta_v_tissue","RP_pos_378_15482a5_37",NA,NA,"good_msms",-1.43613683375141,0.0174192444811605,"RP_pos_378_15482a5_37
not annotated","digesta","tissue","-1.44 *",21.5767310227031
"392","all","type","digesta_v_tissue","RP_pos_381_18436a3_109",NA,NA,"good_msms",-1.17824942619463,0.00693640217146871,"RP_pos_381_18436a3_109
not annotated","digesta","tissue","-1.18 **",18.0292223412232
"393","all","type","digesta_v_tissue","RP_pos_381_19061a4_313",NA,NA,"good_msms",-1.17162010440591,0.00139438217920942,"RP_pos_381_19061a4_313
not annotated","digesta","tissue","-1.17 **",17.8643551947616
"394","all","type","digesta_v_tissue","RP_pos_381_2485a7_042",NA,NA,"good_msms",-1.2737280918446,0.0211432571476088,"RP_pos_381_2485a7_042
not annotated","digesta","tissue","-1.27 *",15.6060234384285
"395","all","type","digesta_v_tissue","RP_pos_383_33081a12_053",NA,NA,"good_msms",-4.13668266562397,0.000611737755132117,"RP_pos_383_33081a12_053
not annotated","digesta","tissue","-4.14 ***",21.4565017930088
"396","all","type","digesta_v_tissue","RP_pos_383_33109a10_143",NA,NA,"good_msms",-1.24800952069688,0.00147634046499933,"RP_pos_383_33109a10_143
not annotated","digesta","tissue","-1.25 **",19.2850551685554
"397","all","type","digesta_v_tissue","RP_pos_383_33133a11_885",NA,NA,"good_msms",-4.23857557800147,5.95130251923751e-05,"RP_pos_383_33133a11_885
not annotated","digesta","tissue","-4.24 ***",21.222347992318
"398","all","type","digesta_v_tissue","RP_pos_385_12894a1_197","S-Adenosylhomocysteine","C14H20N6O5S","good_msms",6.45203935169772,2.50398735592645e-06,"RP_pos_385_12894a1_197
S-Adenosylhomocysteine","digesta","tissue","6.45 ***",20.4392317693828
"399","all","type","digesta_v_tissue","RP_pos_385_22214a7_852",NA,NA,"good_msms",-1.56855108285639,0.00142996354342709,"RP_pos_385_22214a7_852
not annotated","digesta","tissue","-1.57 **",13.7156797463456
"400","all","type","digesta_v_tissue","RP_pos_385_34766a12_301","7beta-Hydroxycholesterol","C27H46O2","good_msms",-5.18882257344064,2.27768185259486e-06,"RP_pos_385_34766a12_301
7beta-Hydroxycholesterol","digesta","tissue","-5.19 ***",24.6804792164818
"401","all","type","digesta_v_tissue","RP_pos_387_13968a2_704",NA,NA,"good_msms",-1.8845911431858,0.0329481597865387,"RP_pos_387_13968a2_704
not annotated","digesta","tissue","-1.88 *",14.8569010695596
"402","all","type","digesta_v_tissue","RP_pos_387_18274a10_614",NA,NA,"good_msms",1.71792764682448,0.00292948004460388,"RP_pos_387_18274a10_614
not annotated","digesta","tissue","1.72 **",21.6430867688298
"403","all","type","digesta_v_tissue","RP_pos_387_36212a12_748",NA,NA,"good_msms",-5.93438537843759,0.000366120455031912,"RP_pos_387_36212a12_748
not annotated","digesta","tissue","-5.93 ***",21.8966058143609
"404","all","type","digesta_v_tissue","RP_pos_389_13434a3_778",NA,NA,"good_msms",-1.33719287661646,0.00144088582542307,"RP_pos_389_13434a3_778
not annotated","digesta","tissue","-1.34 **",17.1921329373709
"405","all","type","digesta_v_tissue","RP_pos_389_2049a6_516",NA,NA,"good_msms",-3.58273487292948,0.005802049335153,"RP_pos_389_2049a6_516
not annotated","digesta","tissue","-3.58 **",20.4909289705185
"406","all","type","digesta_v_tissue","RP_pos_390_23114a7_563",NA,NA,"good_msms",-1.04054271887013,0.0403460744439456,"RP_pos_390_23114a7_563
not annotated","digesta","tissue","-1.04 *",13.5606929388423
"407","all","type","digesta_v_tissue","RP_pos_390_28485a6_013",NA,NA,"good_msms",-1.10500769603249,0.0110538129779386,"RP_pos_390_28485a6_013
not annotated","digesta","tissue","-1.11 *",17.7338543846166
"408","all","type","digesta_v_tissue","RP_pos_390_28555a6_317",NA,NA,"good_msms",-1.24563294358062,0.00546263784434914,"RP_pos_390_28555a6_317
not annotated","digesta","tissue","-1.25 **",18.9652591478369
"409","all","type","digesta_v_tissue","RP_pos_391_72986a3_429",NA,NA,"good_msms",7.41311555186876,0.000154082395788699,"RP_pos_391_72986a3_429
not annotated","digesta","tissue","7.41 ***",17.1944150866614
"410","all","type","digesta_v_tissue","RP_pos_392_24637a8_144",NA,NA,"good_msms",-1.9675633878993,0.0224105551716121,"RP_pos_392_24637a8_144
not annotated","digesta","tissue","-1.97 *",14.3945380031779
"411","all","type","digesta_v_tissue","RP_pos_393_26071a9_161",NA,NA,"good_msms",-1.77166053374172,0.00034640320774655,"RP_pos_393_26071a9_161
not annotated","digesta","tissue","-1.77 ***",19.3644826646928
"412","all","type","digesta_v_tissue","RP_pos_393_26086a9_446",NA,NA,"good_msms",-2.46135428556287,0.00060503018295368,"RP_pos_393_26086a9_446
not annotated","digesta","tissue","-2.46 ***",20.6906801311578
"413","all","type","digesta_v_tissue","RP_pos_393_28555a7_741",NA,NA,"good_msms",-1.4028207051143,0.0163241337121553,"RP_pos_393_28555a7_741
not annotated","digesta","tissue","-1.4 *",13.8901018220315
"414","all","type","digesta_v_tissue","RP_pos_393_31552a11_795",NA,NA,"good_msms",-3.34609403226659,1.26861080954662e-05,"RP_pos_393_31552a11_795
not annotated","digesta","tissue","-3.35 ***",19.507194571631
"415","all","type","digesta_v_tissue","RP_pos_393_33383a11_099",NA,NA,"good_msms",-3.43619802560039,0.0439841205051976,"RP_pos_393_33383a11_099
not annotated","digesta","tissue","-3.44 *",19.9689903533309
"416","all","type","digesta_v_tissue","RP_pos_395_29022a4_342",NA,NA,"good_msms",-1.02826524973583,0.0491629569406583,"RP_pos_395_29022a4_342
not annotated","digesta","tissue","-1.03 *",17.7534920308704
"417","all","type","digesta_v_tissue","RP_pos_395_29068a7_189",NA,NA,"good_msms",-1.009120735717,0.0121183160000573,"RP_pos_395_29068a7_189
not annotated","digesta","tissue","-1.01 *",20.2718064040014
"418","all","type","digesta_v_tissue","RP_pos_395_33087a12_21",NA,NA,"good_msms",-3.2468458681289,5.64088313151046e-09,"RP_pos_395_33087a12_21
not annotated","digesta","tissue","-3.25 ***",15.9467196768605
"419","all","type","digesta_v_tissue","RP_pos_396_31149a10_266",NA,NA,"good_msms",3.44626411396017,5.23177705029891e-05,"RP_pos_396_31149a10_266
not annotated","digesta","tissue","3.45 ***",23.0337241680968
"420","all","type","digesta_v_tissue","RP_pos_397_34689a12_045",NA,NA,"good_msms",-4.47518660416397,2.36192060070479e-06,"RP_pos_397_34689a12_045
not annotated","digesta","tissue","-4.48 ***",19.2336959155461
"421","all","type","digesta_v_tissue","RP_pos_397_38342a11_522","beta-Sitosterol","C29H50O","good_msms",-5.4310969886619,0.00169907900120022,"RP_pos_397_38342a11_522
beta-Sitosterol","digesta","tissue","-5.43 **",22.0605230653056
"422","all","type","digesta_v_tissue","RP_pos_398_06845a1_6",NA,NA,"good_msms",6.55884972051182,0.00145203888821502,"RP_pos_398_06845a1_6
not annotated","digesta","tissue","6.56 **",18.2164368060608
"423","all","type","digesta_v_tissue","RP_pos_398_3266a7_339",NA,NA,"good_msms",-2.41179244814674,0.00222540744802711,"RP_pos_398_3266a7_339
not annotated","digesta","tissue","-2.41 **",13.5173181743335
"424","all","type","digesta_v_tissue","RP_pos_398_32697a7_444",NA,NA,"good_msms",-1.63982964327894,0.00116019728967831,"RP_pos_398_32697a7_444
not annotated","digesta","tissue","-1.64 **",13.6542471028293
"425","all","type","digesta_v_tissue","RP_pos_399_23788a8_162",NA,NA,"good_msms",-1.69264221769353,0.0142821432680749,"RP_pos_399_23788a8_162
not annotated","digesta","tissue","-1.69 *",14.7670071860037
"426","all","type","digesta_v_tissue","RP_pos_399_36304a12_6",NA,NA,"good_msms",-5.8293349599647,1.74159849696399e-06,"RP_pos_399_36304a12_6
not annotated","digesta","tissue","-5.83 ***",22.0937842146862
"427","all","type","digesta_v_tissue","RP_pos_399_39847a13_123",NA,NA,"good_msms",-6.6190741005868,1.60877135912502e-06,"RP_pos_399_39847a13_123
not annotated","digesta","tissue","-6.62 ***",19.4438151982282
"428","all","type","digesta_v_tissue","RP_pos_401_11401a3_144",NA,NA,"good_msms",-1.1388547378911,0.0364496691216388,"RP_pos_401_11401a3_144
not annotated","digesta","tissue","-1.14 *",18.6567767492079
"429","all","type","digesta_v_tissue","RP_pos_401_26709a10_266",NA,NA,"good_msms",3.56197440822145,0.000821041686064217,"RP_pos_401_26709a10_266
not annotated","digesta","tissue","3.56 ***",23.6038174477935
"430","all","type","digesta_v_tissue","RP_pos_401_37772a12_763",NA,NA,"good_msms",-5.46583381128167,0.00012263877626679,"RP_pos_401_37772a12_763
not annotated","digesta","tissue","-5.47 ***",20.3985646051165
"431","all","type","digesta_v_tissue","RP_pos_402_34903a11_602",NA,NA,"good_msms",-4.81464214131096,1.06529944828802e-08,"RP_pos_402_34903a11_602
not annotated","digesta","tissue","-4.81 ***",19.2537299835434
"432","all","type","digesta_v_tissue","RP_pos_403_28464a10_425",NA,NA,"good_msms",1.61449735575079,0.00928601356509527,"RP_pos_403_28464a10_425
not annotated","digesta","tissue","1.61 **",21.2671479448998
"433","all","type","digesta_v_tissue","RP_pos_405_25031a5_196",NA,NA,"good_msms",-1.21922023658266,0.0235873658308142,"RP_pos_405_25031a5_196
not annotated","digesta","tissue","-1.22 *",13.4234371534476
"434","all","type","digesta_v_tissue","RP_pos_406_24374a7_737",NA,NA,"good_msms",-1.62180740281913,0.00265135763722029,"RP_pos_406_24374a7_737
not annotated","digesta","tissue","-1.62 **",13.4834361709765
"435","all","type","digesta_v_tissue","RP_pos_407_20013a3_72",NA,NA,"good_msms",-1.02986395363926,0.00389375974095007,"RP_pos_407_20013a3_72
not annotated","digesta","tissue","-1.03 **",16.5503921247923
"436","all","type","digesta_v_tissue","RP_pos_407_3295a12_298",NA,NA,"good_msms",-5.46937387267019,6.92854140502701e-05,"RP_pos_407_3295a12_298
not annotated","digesta","tissue","-5.47 ***",22.6851433152908
"437","all","type","digesta_v_tissue","RP_pos_407_33121a10_166",NA,NA,"good_msms",-1.02806109441396,0.0432402625309627,"RP_pos_407_33121a10_166
not annotated","digesta","tissue","-1.03 *",20.8465714439524
"438","all","type","digesta_v_tissue","RP_pos_407_73395a4_16",NA,NA,"good_msms",6.93693972648215,6.02184026773687e-05,"RP_pos_407_73395a4_16
not annotated","digesta","tissue","6.94 ***",17.256547749716
"439","all","type","digesta_v_tissue","RP_pos_409_18188a2_473",NA,NA,"good_msms",3.92484681971011,2.06571110388923e-07,"RP_pos_409_18188a2_473
not annotated","digesta","tissue","3.92 ***",17.7737779935965
