"","category","contrast","MAG","lowest","taxonomy","log2FoldChange","padj","baseMean"
"1296","dev_stage","post-weaning_v_pre-weaning","MAG177","s__RUG115 sp022766245","d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__RUG115;s__RUG115 sp022766245",-0.161031041064488,NA,107253.79861302
"1297","dev_stage","post-weaning_v_pre-weaning","MAG178","g__Dysosmobacter (4)","d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Dysosmobacter",0.47869352269587,0.927417383625782,138592.360201795
"1298","dev_stage","post-weaning_v_pre-weaning","MAG179","g__UBA7867 (2)","d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__UBA1242;g__UBA7867",-7.84518727247515,0.00384393894198436,9040.13762300842
"1299","dev_stage","post-weaning_v_pre-weaning","MAG180","g__Phocaeicola (1)","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Phocaeicola",-1.16028088991944,0.707285586270955,79574.1247295218
"1300","dev_stage","post-weaning_v_pre-weaning","MAG181","s__Parabacteroides sp004562445","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides sp004562445",-0.884380435180622,0.788667618345869,282730.41154823
"1301","dev_stage","post-weaning_v_pre-weaning","MAG182","g__UBA1221","d__Bacteria;p__Cyanobacteriota;c__Vampirovibrionia;o__Gastranaerophilales;f__Gastranaerophilaceae;g__UBA1221",-2.57482399875392,0.533455107392855,59317.781631028
"1302","dev_stage","post-weaning_v_pre-weaning","MAG183","g__Ruminococcus_D","d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruminococcus_D",2.24772179006902,0.498469795819942,75315.4901547014
"1303","dev_stage","post-weaning_v_pre-weaning","MAG184","g__Faecousia (2)","d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Faecousia",-1.52576957669833,NA,107986.973875493
"1304","dev_stage","post-weaning_v_pre-weaning","MAG185","g__Roseburia (1)","d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Roseburia",3.68622891203184,0.137285042408551,664533.842930999
"1305","dev_stage","post-weaning_v_pre-weaning","MAG186","s__Gastranaerophilus phascolarctosicola","d__Bacteria;p__Cyanobacteriota;c__Vampirovibrionia;o__Gastranaerophilales;f__Gastranaerophilaceae;g__Gastranaerophilus;s__Gastranaerophilus phascolarctosicola",4.25057514022788,0.11282271037103,113971.794110199
"1306","dev_stage","post-weaning_v_pre-weaning","MAG187","s__Cryptobacteroides sp945874155","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA932;g__Cryptobacteroides;s__Cryptobacteroides sp945874155",-1.53201086598272,0.549109596574474,1017716.72480151
"1307","dev_stage","post-weaning_v_pre-weaning","MAG188","s__W0P33-017 sp022773965","d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__W0P33-017;s__W0P33-017 sp022773965",0.24035939274256,0.948690060247635,718779.218841223
"1308","dev_stage","post-weaning_v_pre-weaning","MAG189","s__UBA71 sp016296195","d__Archaea;p__Thermoplasmatota;c__Thermoplasmata;o__Methanomassiliicoccales;f__Methanomethylophilaceae;g__UBA71;s__UBA71 sp016296195",-0.891943753495031,0.748073587849053,85010.3986208983
"1309","dev_stage","post-weaning_v_pre-weaning","MAG190","s__UBA4334 sp016302435","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__UBA4334;s__UBA4334 sp016302435",-1.24894208210554,0.659548744034892,245025.743614983
"1310","dev_stage","post-weaning_v_pre-weaning","MAG191","s__Cryptobacteroides sp004555145","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA932;g__Cryptobacteroides;s__Cryptobacteroides sp004555145",-0.868073653154845,0.768292295587923,114041.037127383
"1311","dev_stage","post-weaning_v_pre-weaning","MAG192","s__Anaerovibrio sp900548165","d__Bacteria;p__Bacillota_C;c__Negativicutes;o__Selenomonadales;f__Selenomonadaceae;g__Anaerovibrio;s__Anaerovibrio sp900548165",6.40083269558132,0.00651669150837739,433153.163287585
"1312","dev_stage","post-weaning_v_pre-weaning","MAG193","g__Anaerovibrio","d__Bacteria;p__Bacillota_C;c__Negativicutes;o__Selenomonadales;f__Selenomonadaceae;g__Anaerovibrio",2.67647216760319,0.393999150553192,604207.677298334
"1313","dev_stage","post-weaning_v_pre-weaning","MAG194","g__UBA10281","d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__Borkfalkiaceae;g__UBA10281",-1.73045624997129,0.544943779067001,49426.679147943
"1314","dev_stage","post-weaning_v_pre-weaning","MAG195","g__UBA7862","d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__UBA1242;g__UBA7862",-4.26761405098321,NA,16615.1095851143
"1315","dev_stage","post-weaning_v_pre-weaning","MAG196","g__UBA7185","d__Bacteria;p__Bacillota_B;c__Peptococcia;o__Peptococcales;f__Peptococcaceae;g__UBA7185",-0.566322790701469,0.86013725812757,86234.7251623027
"1316","dev_stage","post-weaning_v_pre-weaning","MAG197","g__Ventricola","d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__CAG-74;g__Ventricola",-1.81125553796333,0.519896999141778,71097.297243969
"1317","dev_stage","post-weaning_v_pre-weaning","MAG198","s__Mediterranea sp945879145","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Mediterranea;s__Mediterranea sp945879145",-1.61311478707833,0.519896999141778,97353.814957905
"1318","dev_stage","post-weaning_v_pre-weaning","MAG199","s__CAG-873 sp945829225","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__CAG-873;s__CAG-873 sp945829225",-0.0835795266001221,0.98669439993177,21785.4890550746
"1319","dev_stage","post-weaning_v_pre-weaning","MAG200","g__CAG-882 (3)","d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CAG-882",-1.65448026310843,0.495105994353794,85089.3468621674
"1320","dev_stage","post-weaning_v_pre-weaning","MAG201","g__CAG-269 (3)","d__Bacteria;p__Bacillota_A;c__Clostridia;o__TANB77;f__CAG-508;g__CAG-269",-2.69862730042015,0.377966809615186,22294.381939674
"1321","dev_stage","post-weaning_v_pre-weaning","MAG202","s__Prevotella sp002251245","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp002251245",-1.93171241224771,0.533455107392855,237579.708178639
"1322","dev_stage","post-weaning_v_pre-weaning","MAG203","g__COE1 (3)","d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__COE1",-0.32802389083872,0.959454867753729,95959.151060586
"1323","dev_stage","post-weaning_v_pre-weaning","MAG204","g__W0P33-017 (1)","d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__W0P33-017",0.492287090925016,0.94679120647081,469388.588282494
"1324","dev_stage","post-weaning_v_pre-weaning","MAG205","s__Acidaminococcus sp000437815","d__Bacteria;p__Bacillota_C;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__Acidaminococcus;s__Acidaminococcus sp000437815",3.67580500963154,NA,106560.93393951
"1325","dev_stage","post-weaning_v_pre-weaning","MAG206","s__SFRY01 sp004562065","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__SFRY01;s__SFRY01 sp004562065",1.71622855560721,0.393999150553192,271232.166814905
"1326","dev_stage","post-weaning_v_pre-weaning","MAG207","s__Escherichia coli","d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;s__Escherichia coli",2.40555870786401,NA,31966.733441824
"1327","dev_stage","post-weaning_v_pre-weaning","MAG208","g__UBA2883 (2)","d__Bacteria;p__Cyanobacteriota;c__Vampirovibrionia;o__Gastranaerophilales;f__Gastranaerophilaceae;g__UBA2883",8.56635668006673,NA,319537.001544118
"1328","dev_stage","post-weaning_v_pre-weaning","MAG209","g__Zag111 (2)","d__Bacteria;p__Cyanobacteriota;c__Vampirovibrionia;o__Gastranaerophilales;f__Gastranaerophilaceae;g__Zag111",0.973449271680353,0.848231355711938,374381.3106189
"1329","dev_stage","post-weaning_v_pre-weaning","MAG210","s__Copromonas sp022788065","d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Copromonas;s__Copromonas sp022788065",1.60236992572122,0.443158692925893,169514.281515588
"1330","dev_stage","post-weaning_v_pre-weaning","MAG211","s__Lactobacillus johnsonii","d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus johnsonii",5.85366702993762,0.00987173933362363,85874.5270894617
"1331","dev_stage","post-weaning_v_pre-weaning","MAG212","s__UBA1417 sp003531055","d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__UBA1417;s__UBA1417 sp003531055",2.64655524136634,0.256639016027136,26849.9169341743
"1332","dev_stage","post-weaning_v_pre-weaning","MAG213","s__Holdemanella porci","d__Bacteria;p__Bacillota;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Holdemanella;s__Holdemanella porci",2.92162492672961,NA,63525.5434487854
"1333","dev_stage","post-weaning_v_pre-weaning","MAG214","s__UBA1394 sp002305725 (2)","d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__UBA1394;s__UBA1394 sp002305725",3.02067413480736,0.183940779828077,31181.0328400586
"1334","dev_stage","post-weaning_v_pre-weaning","MAG215","s__Prevotella pectinovora","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella pectinovora",3.64824304266048,0.0293377567112817,549735.079570772
"1335","dev_stage","post-weaning_v_pre-weaning","MAG216","s__Alloprevotella sp004558535","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Alloprevotella;s__Alloprevotella sp004558535",1.79899160655902,0.54529254225505,353306.876712255
"1336","dev_stage","post-weaning_v_pre-weaning","MAG217","s__Actinobacillus_B aerogenes","d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales_A;f__Pasteurellaceae;g__Actinobacillus_B;s__Actinobacillus_B aerogenes",4.97829478195561,NA,9223.33337526142
"1337","dev_stage","post-weaning_v_pre-weaning","MAG218","s__Helicobacter_A trogontum","d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Helicobacteraceae;g__Helicobacter_A;s__Helicobacter_A trogontum",4.42615821105287,NA,25567.97183733
"1338","dev_stage","post-weaning_v_pre-weaning","MAG219","s__Ligilactobacillus salivarius","d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Ligilactobacillus;s__Ligilactobacillus salivarius",2.62356393713152,0.307544120982206,62972.8888600333
"1339","dev_stage","post-weaning_v_pre-weaning","MAG220","g__RF16 (3)","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Paludibacteraceae;g__RF16",2.63334276769335,0.419905898872372,164859.850614284
"1340","dev_stage","post-weaning_v_pre-weaning","MAG221","s__Floccifex porci","d__Bacteria;p__Bacillota;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Floccifex;s__Floccifex porci",1.32339173671125,0.550904325673453,47253.4093354452
"1341","dev_stage","post-weaning_v_pre-weaning","MAG222","g__Prevotella (2)","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella",1.35381763587817,0.559011669639634,125156.316961489
"1342","dev_stage","post-weaning_v_pre-weaning","MAG223","s__Faecenecus gallistercoris","d__Bacteria;p__Bacillota;c__Bacilli;o__RF39;f__UBA660;g__Faecenecus;s__Faecenecus gallistercoris",5.58507112067257,NA,35373.2175267079
"1343","dev_stage","post-weaning_v_pre-weaning","MAG224","s__Parabacteroides distasonis","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides distasonis",9.4789831447359,NA,51131.8597514741
"1344","dev_stage","post-weaning_v_pre-weaning","MAG225","s__Mediterranea pullorum","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Mediterranea;s__Mediterranea pullorum",4.38664047960605,NA,40775.3646858524
"1345","dev_stage","post-weaning_v_pre-weaning","MAG226","s__Agathobacter faecis","d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Agathobacter;s__Agathobacter faecis",3.72337131137041,NA,85524.4283755142
"1346","dev_stage","post-weaning_v_pre-weaning","MAG227","s__Dorea_A sp022769185","d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Dorea_A;s__Dorea_A sp022769185",0.353710967422443,0.94679120647081,42334.0468450773
"1347","dev_stage","post-weaning_v_pre-weaning","MAG228","s__Eubacterium_F sp003491505","d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Eubacterium_F;s__Eubacterium_F sp003491505",4.11243456048511,0.00296707262357554,33286.1385848359
"1348","dev_stage","post-weaning_v_pre-weaning","MAG229","s__Anaerostipes faecalis","d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Anaerostipes;s__Anaerostipes faecalis",1.50849317174659,0.533455107392855,19072.4783163204
"1349","dev_stage","post-weaning_v_pre-weaning","MAG230","s__Mitsuokella multacida","d__Bacteria;p__Bacillota_C;c__Negativicutes;o__Selenomonadales;f__Selenomonadaceae;g__Mitsuokella;s__Mitsuokella multacida",3.69797325633589,NA,24957.164646147
"1350","dev_stage","post-weaning_v_pre-weaning","MAG231","s__Actinobacillus_A porcitonsillarum","d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales_A;f__Pasteurellaceae;g__Actinobacillus_A;s__Actinobacillus_A porcitonsillarum",3.61917493041683,NA,70560.8700390205
"1351","dev_stage","post-weaning_v_pre-weaning","MAG232","g__W0P33-017 (2)","d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__W0P33-017",1.08841376520895,0.748160987503598,351990.847103565
"1352","dev_stage","post-weaning_v_pre-weaning","MAG233","s__UBA2834 sp004561445","d__Bacteria;p__Patescibacteria;c__Saccharimonadia;o__Saccharimonadales;f__Nanosyncoccaceae;g__UBA2834;s__UBA2834 sp004561445",15.3792403993672,5.52849976576384e-05,55933.172193047
"1353","dev_stage","post-weaning_v_pre-weaning","MAG234","g__CAG-269 (4)","d__Bacteria;p__Bacillota_A;c__Clostridia;o__TANB77;f__CAG-508;g__CAG-269",3.87273510572528,0.0522615217421307,61801.0857883016
"1354","dev_stage","post-weaning_v_pre-weaning","MAG235","g__Fusicatenibacter","d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Fusicatenibacter",2.21583627391819,0.32632525202136,32525.3206194922
"1355","dev_stage","post-weaning_v_pre-weaning","MAG236","g__Phascolarctobacterium_A (5)","d__Bacteria;p__Bacillota_C;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__Phascolarctobacterium_A",3.42052047076527,0.0811901938400358,39359.7184518311
"1356","dev_stage","post-weaning_v_pre-weaning","MAG237","s__Phascolarctobacterium_A sp004558595 (2)","d__Bacteria;p__Bacillota_C;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__Phascolarctobacterium_A;s__Phascolarctobacterium_A sp004558595",0.564592928293785,0.894166889863685,184968.823719231
"1357","dev_stage","post-weaning_v_pre-weaning","MAG238","s__CAG-115 sp945873955","d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__CAG-115;s__CAG-115 sp945873955",0.0939957204713716,0.98669439993177,310186.796954957
"1358","dev_stage","post-weaning_v_pre-weaning","MAG239","s__Prevotella sp022773825","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp022773825",-5.13759449019325,NA,138173.383270558
"1359","dev_stage","post-weaning_v_pre-weaning","MAG240","g__Gemmiger","d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Gemmiger",-2.48279439151782,0.357499332762187,211038.375960115
"1360","dev_stage","post-weaning_v_pre-weaning","MAG241","g__Angelakisella","d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Angelakisella",-3.15223283315177,0.0979285379361791,78694.2085212257
"1361","dev_stage","post-weaning_v_pre-weaning","MAG242","g__Butyrivibrio_A","d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Butyrivibrio_A",-7.00939168466185,NA,330106.927407754
"1362","dev_stage","post-weaning_v_pre-weaning","MAG243","g__Gallimonas","d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__Borkfalkiaceae;g__Gallimonas",-0.427002057040529,0.95115574891422,38782.6186257579
"1363","dev_stage","post-weaning_v_pre-weaning","MAG244","g__MGBC114079","d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__CAG-274;g__MGBC114079",-1.23969754060099,NA,37422.3199341763
"1364","dev_stage","post-weaning_v_pre-weaning","MAG245","g__Zag111 (3)","d__Bacteria;p__Cyanobacteriota;c__Vampirovibrionia;o__Gastranaerophilales;f__Gastranaerophilaceae;g__Zag111",-6.7268565251303,0.00224272482030455,29326.3379894139
"1365","dev_stage","post-weaning_v_pre-weaning","MAG246","g__Merdicola","d__Bacteria;p__Bacillota_A;c__Clostridia;o__TANB77;f__CAG-508;g__Merdicola",-2.55132769456265,0.533455107392855,115607.986785532
"1366","dev_stage","post-weaning_v_pre-weaning","MAG247","g__UMGS1663","d__Bacteria;p__Bacillota_A;c__Clostridia;o__TANB77;f__CAG-508;g__UMGS1663",-1.79703262421462,0.533455107392855,49533.084558291
"1367","dev_stage","post-weaning_v_pre-weaning","MAG248","g__Agathobacter (2)","d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Agathobacter",-4.86017701596152,0.0114261001618582,108830.530673569
"1368","dev_stage","post-weaning_v_pre-weaning","MAG249","s__Campylobacter_D coli","d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Campylobacter_D;s__Campylobacter_D coli",-0.0334302426482249,0.995919790481721,19306.8099652518
"1369","dev_stage","post-weaning_v_pre-weaning","MAG250","s__Limivicinus sp022782265","d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Limivicinus;s__Limivicinus sp022782265",-3.86541455582582,0.11282271037103,66778.1991004198
"1370","dev_stage","post-weaning_v_pre-weaning","MAG251","g__Butyribacter (4)","d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Butyribacter",-0.211083298953299,0.97646015654716,83494.7807373267
"1371","dev_stage","post-weaning_v_pre-weaning","MAG252","g__Ruminococcus","d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruminococcus",-1.85939822692258,0.533455107392855,13958.1906812257
"1372","dev_stage","post-weaning_v_pre-weaning","MAG253","s__CAG-533 sp000434495","d__Bacteria;p__Bacillota;c__Bacilli;o__RF39;f__UBA660;g__CAG-533;s__CAG-533 sp000434495",-5.14661172452185,0.00987173933362363,36420.1477897693
"1373","dev_stage","post-weaning_v_pre-weaning","MAG254","s__COE1 sp022788085","d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__COE1;s__COE1 sp022788085",-3.82652819151051,0.137285042408551,300220.586343938
"1374","dev_stage","post-weaning_v_pre-weaning","MAG255","s__Fimousia sp001940245","d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Fimousia;s__Fimousia sp001940245",-4.07973686131226,0.119347004973755,25048.0186991587
"1375","dev_stage","post-weaning_v_pre-weaning","MAG256","g__Phocaeicola (2)","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Phocaeicola",-2.79684533843668,0.334906056866976,50128.3721585423
"1376","dev_stage","post-weaning_v_pre-weaning","MAG257","g__Pseudoscilispira","d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Pseudoscilispira",-2.32074181207292,0.197212373230143,52983.7409453492
"1377","dev_stage","post-weaning_v_pre-weaning","MAG258","f__CAG-272","d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__CAG-272",-8.30038675005477,0.000598692252034903,20675.2573738812
